##id, name
779 Foundations_of_American_Civilization_
780 The_Sixties_in_America_Conflict_Confrontation_and_Concession_
781 Andrew_Jackson_United_States_
782 The_Military_History_of_the_United_States_From_Colonial_Times_to_the_Present_
783 The_Jazz_Age_
784 History_of_the_Trans-Mississippi_West_
785 Introduction_to_African-American_History_
786 Asian_American_Activism_
787 The_Westward_Movement_1700-1850_
788 New_England_From_the_Foundings_to_the_Civil_War_
789 The_American_People_and_Their_Culture_in_the_Modern_Era_A_History_of_the_United_States_Since_1940_
790 American_Social_History_The_Modern_Era_
791 African-American_History_1865_To_The_Present_
792 The_United_States_and_Vietnam_
793 Introduction_to_Latin_American_History_From_Columbus_to_Castro_
794 American_Indian_History_II_1840_to_Present_
795 American_Revolution_and_Confederation_
796 The_Canadian_West_1670-1990_
797 Latin_America_Inter-American_and_Intra-Continental_Relations_
798 How_Race_Matters_Racial_Norms_in_the_Making_of_U.S._Society_and_Culture_
799 Consumption_and_Consumerism_in_the_Modern_U.S.
800 Consumer_Culture_in_Twentieth_Century_America_
801 American_Jewish_History_Since_1885_
802 Colonial_Society_and_the_Negotiation_of_Rule_in_Latin_America_and_the_Caribbean_
803 The_Challenges_of_Post-Coloniality_in_Latin_America_and_the_Caribbean_
804 American_Civilization_The_First_Century_of_Independence_
805 History_of_American_Science_
806 Becoming_Black_Americans_
807 Class_and_Labor_in_American_History_
808 American_South_from_the_Revolution_through_the_Civil_War_
809 Latin_American_History_Through_Film_
810 Survey_of_the_History_of_the_United_States_
811 The_Peoples_of_the_United_States_
812 Colonial_Encounters_
813 J.R.R._Tolkien_A_Mythology_for_England_
814 Europe_1814-70_
815 Rome_
816 Early_Modern_European_History_1450-1648_
817 The_Making_of_Contemporary_France_
818 Women_and_Gender_in_Modern_Europe_
819 Imperial_Russia_1700-1900_
820 Contemporary_European_History_Since_1815_
821 Introduction_to_East_European_Studies_
822 Europe_in_the_Age_of_the_Masses_1870-1914_
823 Fascism_in_Europe_
824 France_Since_1814_
825 The_Jews_in_Spanish_History_
826 Modern_European_History_1648-1815_
827 History_of_Communism_
828 Baltic_History_
829 History_of_Scandinavia_Since_
830 The_French_Revolution_and_Napoleon_1789-1815
831 Eastern_Europe_Since_1918_
832 The_Sephardic_Diaspora_1492-Present_
833 Modern_European_Jewish_History_
834 European_Intellectual_History_Eighteenth_Century_
835 Germany_1871-1989_
836 European_Intellectual_History_Twentieth_Century_
837 Paris_
838 England_in_the_Sixteenth_Century_
839 European_Intellectual_History_Nineteenth_Century_
840 Modern_Irish_History_
841 East-Central_Europe_Since_1342_
842 Europe_in_the_Second_World_War_
843 Twentieth_Century_Europe_
844 Cultural_History_of_Renaissance_Europe_
845 History_of_Scandinavia_to_1720_
846 European_Witch_Trials_
847 England_in_the_Seventeenth_Century_
848 History_of_the_Balkans_1400_to_the_Present_
849 The_Reformation_
850 Topics_in_European_History_
851 Germany_1914-1945_
852 Modern_Greece_1821_to_the_Present_
853 World_War_I_
854 Renaissance_Field_Course_
855 The_Italian_Renaissance
856 France_A_Portrait_
857 The_Jacobethan_Age_England_1580-1630_
858 The_Jews_of_Eastern_Europe_
859 Life_in_England_
860 Twentieth-Century_Russia_
861 Topics_in_Chinese_Social_History_
862 Seminar_in_Modern_Japanese_History_
863 Gender_Histories_of_Modern_China_18th_to_20th_Centuries
864 Southeast_Asian_History_to_1800_
865 Field_Course_in_Southeast_Asian_History_
866 History_of_Ancient_India_
867 The_Emergence_of_Postwar_Japan_
868 Violence_Myth_and_Memory_
869 History_of_Modern_China_
870 Introduction_to_South_Asian_History_pre-history_to_1500_
871 Modern_Japanese_History_
872 History_of_Modern_Japan_
873 Seminar_in_Chinese_History_1268-1895_
874 Introduction_to_South_Asian_History_1500_-_present_
875 History_of_Traditional_Korea_Earliest_Times_to_the_Nineteenth_Century_
876 Seminar_in_Chinese_History_Earliest_Times_to_1276_
877 Modern_Chinese_History_
878 Cities_in_China_Past_and_Present_
879 Gender_and_the_New_International_Division_of_Labor_in_Asia_Pacific_
880 Chinese_History_Earliest_Times_to_221_BC_
881 Japanese_Civilization_
882 Seminar_in_Korean_History_
883 Chinese_History_AD_906_to_1840_
884 History_of_Korean_Civilization_
885 Field_Course_in_Chinese_History_Pre-Sung_Period_
886 Topics_in_Asian_History_
887 Chinese_History_from_Earliest_Times_to_1276_
888 Gender_and_Colonialism_in_Eastern_Asia_
889 Southeast_Asian_History_from_1800_to_the_Present_
890 History_of_Southeast_Asia_
891 Seminar_History_of_India_
892 History_of_Twentieth-Century_India_
893 Imperialism_and_Anti-Colonialism_in_Asia_
894 Women_in_China_to_1800_
895 Indonesian_Histories_Oral_Traditions_and_Archives_
896 Human_Rights_in_Asia_
897 Alternative_Routes_to_Modernity_
898 History_of_Modern_India_to_1900_
899 Indian_History_
900 Islam_Mysticism_Politics_and_Performance_in_Indonesian_Culture_
901 History_of_Medieval_and_Mughal_India_
902 The_Viet_Nam_Wars_
903 Economic_and_Social_History_of_Japan_to_1900_
904 Premodern_Japanese_History_
905 Seminar_in_Chinese_History_Modern_Period_
906 Modern_Korean_History_
907 Topics_in_History_
908 History_of_Chinese_Civilization_
909 Divided_Lands_Divided_Lives_An_Environmental_History_of_South_Asia_
910 History_of_Modern_Korea_1860_to_the_Present_
911 Field_Course_in_Chinese_History_1276-1895_
912 Seminar_in_Twentieth_Century_Chinese_History_
913 Seminar_in_Southeast_Asian_History_
914 First-Year_Korean_for_Novice_Learners_
915 Advanced_Readings_in_Traditional_Vernacular_Korean_Literature_
916 Readings_in_Korean_Journals_
917 Advanced_Readings_in_Modern_Korean_Literature_
918 Social_Science_Literature_in_Korean_
919 Undergraduate_Independent_Study_
920 Spoken_Korean_
921 Readings_in_Contemporary_Korean_
922 Foreign_Study_Advanced_Korean_
923 Second-Year_Korean_for_Novice_Learners_
924 Second-Year_Korean_for_Heritage_Learners_
925 Readings_in_Korean_Literature_
926 Foreign_Study_Elementary_Korean_
927 First-Year_Korean_for_Heritage_Learners_
928 Foreign_Study_Korean_Literature_
929 Seminar_in_Korean_Linguistics_
930 Foreign_Study_Intermediate_Korean_
931 Intermediate_Sanskrit_
932 Vedic_Studies_
933 Seminar_on_Sanskrit_Literature_
934 Seminar_in_Indian_Epigraphy_and_Paleography_
935 Introduction_to_Sanskrit_
936 Readings_in_Philosophical_Sanskrit_
937 Seminar_on_Sanskrit_Grammar_
938 Advanced_Sanskrit_
939 Readings_in_Buddhist_Texts
940 Readings_in_Religious_
941 Studies_in_Indian_Thought_
942 Elementary_Indonesian_
943 Advanced_Indonesian_
944 Intermediate_Indonesian_
945 Introduction_to_Written_Urdu_
946 Readings_in_Urdu_Literature_
947 Prakrit_
948 Special_Topics_in_Indology_
949 Readings_in_Pali_Literature_
950 First-Year_Intensive_Bengali_
951 Practicum_in_South_Asian_Languages_
952 Pali_
953 Foreign_Study_Elementary_Japanese_
954 Advanced_Readings_in_Classical_Japanese_Literature_
955 Fourth-Year_Japanese_II_
956 History_of_the_Japanese_Language_
957 Foreign_Study_Intermediate_Japanese
958 Second-Year_Japanese_
959 Japanese_Literature_II_
960 Japanese_Literature_I_
961 Japanese_Language_in_Society_
962 Foreign_Study_Advanced_Japanese_
963 Advanced_Writing_in_Japanese_
964 Development_of_Modern_Japanese_Fiction_
965 Fourth-Year_Japanese_I_
966 Foreign_Study_Japanese_Linguistics_or_Literature_
967 Advanced_Readings_in_Modern_Japanese_Literature_
968 Introduction_to_Classical_Japanese_
969 Readings_in_Japanese_for_China_and_Korea_Specialists_
970 Readings_in_Japanese_Culture_
971 The_Japanese_Language_
972 Seminar_in_Japanese_Literature_
973 Topics_in_Japanese_Culture_
974 Topics_in_Japanese_Sociolinguistics_
975 Third-Year_Japanese_
976 No_and_Kyogen_
977 Kambun_
978 First-Year_Intensive_Japanese_
979 First-Year_Japanese_
980 Advanced_Oral_Communication_
981 Readings_in_Classical_Japanese_Literature_
982 Introduction_to_Japanese_Linguistics_
983 Seminar_on_Japanese_Linguistics_
984 Readings_in_Modern_Japanese_Literature_
985 Japanese_Literature_III_
986 Advanced_Japanese_Through_Content_
987 Beginning_Thai_
988 Foreign_Study_Intermediate_Thai_
989 Foreign_Study_Advanced_Thai_
990 Accelerated_Reading_and_Writing_
991 Foreign_Study_Elementary_Thai_
992 Readings_in_Thai_
993 Intermediate_Thai
994 Seminar_on_Chinese_Linguistics_
995 Second-Year_Intensive_Chinese_for_Non-Heritage_Learners_
996 Advanced_Readings_in_Modern_Chinese_
997 Fourth-Year_Chinese_
998 Accelerated_Chinese_
999 Business_Chinese_III_
1000 First-Year_Classical_Chinese_
1001 First-Year_Chinese_for_Heritage_Learners_
1002 Seminar_in_Chinese_Lexicology_and_Grammatonymy_
1003 Premodern_Chinese_Narrative_in_Translation_
1004 Seminar_in_Chinese_Grammar_
1005 History_of_Chinese_Literature_
1006 Special_Studies_in_Chinese_
1007 Structure_of_Chinese_
1008 Business_Chinese_I_
1009 Studies_in_the_History_of_Chinese_Thought_
1010 Second-Year_Chinese_for_Heritage_Learners_
1011 First-Year_Intensive_Chinese_for_Heritage_Learners_
1012 Second-Year_Chinese_for_Non-Heritage_Learners_
1013 Chinese_Prose_
1014 Foreign_Study_Intermediate_Chinese_Literature_or_Linguistics_
1015 Literature_in_Modern_China_
1016 Methods_and_Materials_
1017 Topics_in_Chinese_Literature_and_Cultural_Studies_
1018 The_Chinese_Language_
1019 Studies_in_Chinese_Literature_
1020 Seminar_in_Chinese_Poetry_
1021 Readings_in_Chinese_Prose_
1022 Foreign_Study_First-Year_Chinese_
1023 Chinese_Dialectology_
1024 Chinese_Historical_Phonology_
1025 Studies_in_Chinese_Phonology_
1026 Popular_Culture_in_Twentieth-Century_China_
1027 Foreign_Study_Second-Year_Chinese_
1028 First-Year_Intensive_Chinese_for_Non-Heritage_Learners_
1029 Introduction_to_Chinese_Philology_and_Textual_Criticism_
1030 Chinese_Poetry_
1031 Third-Year_Chinese_for_Heritage_Learners_
1032 Proseminar_in_Chinese_
1033 Third-Year_Chinese_for_Non-Heritage_Learners_
1034 Business_Chinese_II_
1035 First-Year_Chinese_for_Non-Heritage_Learners_
1036 Studies_in_Medieval_Avadhi_Literature_
1037 Intermediate_Hindi_
1038 Studies_in_Medieval_Rajasthani_Literature_
1039 Survey_of_Modern_Hindi_Literature_
1040 Elementary_Hindi_
1041 Advanced_Hindi_Readings_
1042 Advanced_Hindi_
1043 Structure_of_Hindi_
1044 Studies_in_Medieval_Sant_Literature_
1045 Advanced_Conversational_Hindi_
1046 Studies_in_Medieval_Braj_Literature_
1047 Derivational_Morphology_of_Hindi_Urdu_
1048 Foreign_Study_Intermediate_Vietnamese_
1049 Foreign_Study_Advanced_Vietnamese_
1050 Accelerated_Vietnamese_Reading_and_Writing_
1051 Special_Studies_in_Vietnamese_
1052 Foreign_Study_Elementary_Vietnamese_
1053 First-Year_Vietnamese_
1054 Second-Year_Vietnamese_
1055 Greek_Historians_
1056 Greek_Epic_
1057 Aristophanes_
1058 Elementary_Greek_
1059 Lysias_and_Demosthenes_
1060 Aristotle_
1061 Seminar_
1062 Grammar_and_Composition_
1063 Hellenistic_Greek_Literature_
1064 Attic_Prose_
1065 Greek_Tragedy_
1066 Supervised_Study_
1067 Literature_of_Classical_Athens_
1068 The_Pre-Socratic_Philosophers_
1069 Lyric_Poetry_
1070 Pindar_The_Epinician_Odes_
1071 Imperial_Greek_Literature_
1072 Introduction_to_Koine_Greek_Texts_
1073 Topics_in_Greek_Literary_History_
1074 Greek_Epigraphy_
1075 Homer_
1076 Greek_Language_Accelerated_
1077 GreekClass_222
1078 Attic_Orators_
1079 Early_Greek_Literature_
1080 Thucydides_and_the_Peloponnesian_War_
1081 Greek_Drama_
1082 Plato_
1083 Herodotus_and_the_Persian_Wars_
1084 Elementary_Latin_
1085 Roman_Elegy_
1086 Seneca_
1087 Topics_in_Latin_Literary_History_
1088 Plautus_and_Terence_Early_Republican_Literature_
1089 Roman_Drama_
1090 Livy_
1091 Cicero_and_Ovid_
1092 LatinClass_251
1093 Latin_Literature_of_the_Empire_
1094 Cicero_
1095 LatinClass_259
1096 Roman_Topography_and_Monuments_
1097 Horace_
1098 LatinClass_262
1099 Cicero_and_Sallust_
1100 Introduction_to_Latin_Literature_
1101 Latin_Literature_of_the_Augustan_Age_
1102 Silver_Latin_Literature_
1103 Latin_Literature_of_the_Republic_
1104 Vergil_
1105 Later_Medieval_and_Renaissance_Latin_Literature_
1106 Roman_Lyric_
1107 Roman_Satire_
1108 Roman_Epic
1109 Latin_Language_Accelerated_
1110 LatinClass_247
1111 Roman_Historians_
1112 Philosophy_at_Rome_
1113 Lucretius_
1114 Augustan_Poetry_
1115 Tacitus_
1116 Medieval_Latin_Literature_to_1200_
1117 LatinClass_250
1118 Seminar_in_Rome_
